SubjectID	SubjectAge	SessionTime	TaskName	BlockCount	TrialCount_InTask	TrialCount_InBlock	CurrentTrialState	Frame	FrameStartUnity	ReferenceEventCodes	FrameEventCodes	FlashPanelLStatus	FlashPanelLStatus	MousePosition	MouseButtonStatus	SimpleRaycastTarget	ShotgunModalTarget	FeedbackOn	PlayingAudioClipName	HaloType	SliderAnimationPhase	SliderVisibility	ContextName	ChoiceMade	SelectedObject	StartedMaze
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	462	15.94747			0	0	(840.00, 427.00, 0.00)	[0,0,0]	C3	C3	True	Negative	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	463	15.98082			1	1	(840.00, 427.00, 0.00)	[0,0,0]	C3	C3	True	Negative	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	464	16.01414			0	1	(840.00, 427.00, 0.00)	[0,0,0]	C3	C3	True	Negative	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	465	16.04745			1	1	(840.00, 427.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	466	16.08078		19,44	0	0	(840.00, 427.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	467	16.11412			1	0	(840.00, 427.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	468	16.14745			0	0	(759.00, 424.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	469	16.1808			1	0	(425.00, 407.00, 0.00)	[0,0,0]	null	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	470	16.21414		47	0	0	(358.00, 400.00, 0.00)	[0,0,0]	null	null	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	471	16.24745			1	1	(400.00, 410.00, 0.00)	[0,0,0]	null	null	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	472	16.2808			0	0	(477.00, 424.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	473	16.31412		43	1	1	(533.00, 436.00, 0.00)	[0,0,0]	A3	A3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	474	16.34747			0	0	(572.00, 442.00, 0.00)	[0,0,0]	A3	A3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	475	16.38078			1	0	(608.00, 445.00, 0.00)	[0,0,0]	A3	A3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	476	16.41412			0	1	(650.00, 442.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	477	16.44747			1	1	(680.00, 434.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	478	16.4808			0	1	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	479	16.51412			1	0	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	480	16.54747			0	0	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	481	16.5808			1	1	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	482	16.61414			0	0	(685.00, 433.00, 0.00)	[1,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	483	16.64745		52	1	1	(685.00, 433.00, 0.00)	[1,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	484	16.68078			0	1	(685.00, 433.00, 0.00)	[1,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	485	16.71411			1	1	(685.00, 433.00, 0.00)	[1,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	486	16.74745			0	0	(685.00, 433.00, 0.00)	[1,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	487	16.7808			1	1	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	488	16.81414		56,76	0	1	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	null	None	None	True	007_033_072_001_1	True	B3	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	489	16.84745		44,12086,5,17	1	1	(685.00, 433.00, 0.00)	[0,0,0]	B3	B3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	490	16.8808			0	0	(745.00, 412.00, 0.00)	[0,0,0]	B3	B3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	491	16.91411			1	0	(908.00, 364.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	492	16.94747			0	0	(1012.00, 337.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	493	16.9808			1	0	(1027.00, 333.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	494	17.01414			0	0	(1027.00, 333.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	495	17.04745			1	1	(1027.00, 333.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	496	17.08078			0	0	(1025.00, 333.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	497	17.11414			1	1	(1004.00, 337.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	498	17.14745			0	0	(978.00, 346.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	499	17.1808			1	0	(962.00, 354.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	500	17.21411			0	1	(953.00, 362.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	501	17.24745			1	1	(948.00, 366.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	502	17.28078			0	1	(947.00, 367.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	503	17.31414			1	0	(947.00, 368.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	504	17.34747			0	0	(947.00, 368.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	505	17.3808		12087	1	1	(947.00, 368.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	506	17.41414			0	0	(947.00, 368.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	507	17.44747			1	1	(942.00, 371.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	508	17.4808			0	1	(926.00, 380.00, 0.00)	[0,0,0]	C3	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	509	17.51414			1	1	(914.00, 387.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	510	17.54744			0	0	(908.00, 391.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	511	17.5808			1	1	(904.00, 393.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	512	17.61414			0	1	(903.00, 393.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	513	17.64747			1	1	(903.00, 393.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	514	17.6808			0	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	515	17.71411			1	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	516	17.74747			0	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	517	17.78081			1	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	518	17.81411			0	0	(903.00, 394.00, 0.00)	[1,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	519	17.84747		52	1	1	(903.00, 394.00, 0.00)	[1,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	520	17.8808			0	0	(903.00, 394.00, 0.00)	[1,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	521	17.91413			1	1	(903.00, 394.00, 0.00)	[1,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	522	17.94744			0	0	(903.00, 394.00, 0.00)	[1,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	523	17.98078			1	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	524	18.01411		56,76	0	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	None	True	007_033_072_001_1	True	C3	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	525	18.04745		44,12086,5,17	1	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	526	18.08078			0	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	527	18.11413			1	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	528	18.14745			0	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	529	18.1808			1	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	530	18.21411			0	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	531	18.24744			1	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	532	18.2808			0	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	533	18.31414			1	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	534	18.34745			0	0	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	535	18.3808			1	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	536	18.41411			0	1	(903.00, 394.00, 0.00)	[0,0,0]	C3	C3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	537	18.44747			1	1	(942.00, 404.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	538	18.48078			0	0	(999.00, 411.00, 0.00)	[0,0,0]	D3	D3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	539	18.51414			1	0	(1022.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	540	18.54745			0	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	541	18.58081		12087	1	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	542	18.61414			0	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	543	18.64749			1	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	544	18.68082			0	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	545	18.71415			1	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	546	18.74745			0	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	547	18.78078			1	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	548	18.81414			0	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	549	18.84744			1	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	550	18.88078			0	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	551	18.91414			1	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	552	18.94745			0	0	(1023.00, 412.00, 0.00)	[1,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	553	18.98084		52	1	1	(1023.00, 412.00, 0.00)	[1,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	554	19.01413			0	0	(1023.00, 412.00, 0.00)	[1,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	555	19.04748			1	1	(1023.00, 412.00, 0.00)	[1,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	556	19.08083			0	1	(1023.00, 412.00, 0.00)	[1,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	557	19.11414			1	1	(1023.00, 412.00, 0.00)	[1,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	558	19.14744			0	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	559	19.1808		56,76	1	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	null	None	None	True	007_033_072_001_1	True	D3	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	560	19.21417		44,12086,5,17	0	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	561	19.24744			1	1	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	562	19.2808			0	0	(1023.00, 412.00, 0.00)	[0,0,0]	D3	D3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	563	19.31411			1	0	(1111.00, 400.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	564	19.34746			0	0	(1214.00, 380.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	565	19.3808			1	0	(1226.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	566	19.41413			0	0	(1226.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	567	19.44744			1	1	(1226.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	568	19.48078			0	0	(1226.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	569	19.51413			1	1	(1226.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	570	19.54745			0	0	(1226.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	571	19.5808			1	0	(1223.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	572	19.61413			0	1	(1221.00, 379.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	573	19.6475			1	1	(1220.00, 380.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	574	19.68081			0	1	(1218.00, 380.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	575	19.71413			1	0	(1218.00, 380.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	576	19.74746		12087	0	0	(1212.00, 385.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	577	19.78082			1	1	(1206.00, 389.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	578	19.81413			0	0	(1203.00, 390.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	579	19.84745			1	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	580	19.88082			0	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	581	19.91412			1	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	582	19.94745			0	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	583	19.9808			1	1	(1201.00, 392.00, 0.00)	[1,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	584	20.01413		52	0	1	(1201.00, 392.00, 0.00)	[1,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	585	20.04746			1	1	(1201.00, 392.00, 0.00)	[1,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
